category,setting,billing_code_type,billing_code,description,charge_type,rate
facility,outpatient,CPT/HCP MCC,42305,PR DRAINAGE ABSCESS PAROTID COMPLICATED,fee schedule,"7,975.8"
facility,outpatient,CPT/HCP MCC,42310,PR DRG ABSC SUBMAXILLARY/SUBLINGUAL INTRAORAL,fee schedule,"1,363.0"
facility,outpatient,CPT/HCP MCC,42320,PR DRAINAGE ABSCESS SUBMAXILLARY INTRAORAL,fee schedule,"1,363.0"
facility,outpatient,CPT/HCP MCC,42330,PR SIALOT SUBMNDBLR SUBLNGL/PRTD UNCOMP INTRAORAL,fee schedule,"7,975.8"
facility,outpatient,CPT/HCP MCC,42335,PR SIALOLITHOTOMY SUBMNDBLR SUBMAX COMP INTRAORAL,fee schedule,"7,975.8"
facility,outpatient,CPT/HCP MCC,42340,PR SIALOLITHOTOMY PRTD XTRORAL/COMP INTRAORAL,fee schedule,"7,975.8"
facility,outpatient,CPT/HCP MCC,42400,PR BIOPSY SALIVARY GLAND NEEDLE,fee schedule,"1,742.9"
facility,outpatient,CPT/HCP MCC,42405,PR BIOPSY SALIVARY GLAND INCISIONAL,fee schedule,"3,777.9"
facility,outpatient,CPT/HCP MCC,42408,PR EXC SUBLINGUAL SALIVARY CYST RANULA,fee schedule,"7,975.8"
facility,outpatient,CPT/HCP MCC,42409,PR MARSUPIALIZATION SUBLNGL SALIVARY CST RANULA,fee schedule,"7,975.8"
facility,outpatient,CPT/HCP MCC,42410,PR EXC PRTD TUM/PRTD GLND LAT LOBE W/O NRV DSJ,fee schedule,"14,507.2"
facility,outpatient,CPT/HCP MCC,42415,PR EXC PRTD TUM/PRTD GLND LAT DSJ&PRSRV FACIAL NR,fee schedule,"14,507.2"
facility,outpatient,CPT/HCP MCC,42420,PR EXC PRTD TUM/PRTD GLND TOT DSJ&PRSRV FACIAL NR,fee schedule,"14,507.2"
facility,outpatient,CPT/HCP MCC,42425,PR EXCISION PAROTID TUMOR/GLAND TOTAL EN BLOC RMVL,fee schedule,"14,507.2"
facility,outpatient,CPT/HCP MCC,42440,PR EXCISION SUBMANDIBULAR SUBMAXILLARY GLAND,fee schedule,"14,507.2"
facility,outpatient,CPT/HCP MCC,42450,PR EXISION OF SUBLINGUAL GLAND,fee schedule,"14,507.2"
facility,outpatient,CPT/HCP MCC,42500,PR PLSTC RPR SALIVARY DUX SIALODOCHOPLASTY PRIM,fee schedule,"14,507.2"
facility,outpatient,CPT/HCP MCC,42505,PR PLSTC RPR SALIVARY DUX SIALODOCHOPLASTY SEC/COMP,fee schedule,"14,507.2"
facility,outpatient,CPT/HCP MCC,42507,PR PAROTID DUCT DIVERSION BILATERAL WILKE PX,fee schedule,"14,507.2"
facility,outpatient,CPT/HCP MCC,42509,PR PAROTID DUCT DVRJ BI W/EXC BOTH SUBMNDBLR GLANDS,fee schedule,"14,507.2"
facility,outpatient,CPT/HCP MCC,42510,PR PAROTID DUCT DVRJ BILATERAL WITH LIG BOTH DUCTS,fee schedule,"7,975.8"
facility,outpatient,CPT/HCP MCC,42600,PR CLOSURE SALIVARY FISTULA,fee schedule,"7,975.8"
facility,outpatient,CPT/HCP MCC,42650,PR DILATION SALIVARY DUCT,fee schedule,"3,777.9"
facility,outpatient,CPT/HCP MCC,42660,PR DILAT&CATHJ SALIVARY DUCT W/WO INJECTION,fee schedule,"1,363.0"
facility,outpatient,CPT/HCP MCC,42665,PR LIGATION SALIVARY DUCT INTRAORAL,fee schedule,"7,975.8"
facility,outpatient,CPT/HCP MCC,42699,PR UNLISTED PX SALIVARY GLANDS/DUCTS,fee schedule,605.1
facility,outpatient,CPT/HCP MCC,42700,PR I&D ABSCESS PERITONSILLAR,fee schedule,605.1
facility,outpatient,CPT/HCP MCC,42720,PR I&D ABSC RTRPHRNGL/PARAPHARYNGEAL INTRAORAL,fee schedule,"7,975.8"
facility,outpatient,CPT/HCP MCC,42725,PR I&D ABSC RTRPHRNGL/PARAPHARYNGEAL XTRNL APPR,fee schedule,"14,507.2"
facility,outpatient,CPT/HCP MCC,42800,PR BIOPSY OROPHARYNX,fee schedule,"3,777.9"
facility,outpatient,CPT/HCP MCC,42804,PR BIOPSY NASOPHARYNX VISIBLE LESION SIMPLE,fee schedule,"7,975.8"
facility,outpatient,CPT/HCP MCC,42806,PR BX NASOPHARYNX SURVEY UNKNOWN PRIMARY LESION,fee schedule,"7,975.8"
facility,outpatient,CPT/HCP MCC,42808,PR EXCISION/DESTRUCTION LESION PHARYNX ANY METHOD,fee schedule,"7,975.8"
facility,outpatient,CPT/HCP MCC,42809,PR REMOVAL FOREIGN BODY PHARYNX,fee schedule,987.0
facility,outpatient,CPT/HCP MCC,42810,PR EXC BRANCHIAL CLEFT CYST CONFINED SKN&SUBQ TIS,fee schedule,"7,975.8"
facility,outpatient,CPT/HCP MCC,42815,PR EXC BRANCHIAL CLEFT CYST BELOW SUBQ TISS&/PHRYNX,fee schedule,"14,507.2"
facility,outpatient,CPT/HCP MCC,42820,PR TONSILLECTOMY & ADENOIDECTOMY <AGE 12,fee schedule,"14,507.2"
facility,outpatient,CPT/HCP MCC,42821,PR TONSILLECTOMY & ADENOIDECTOMY AGE 12/>,fee schedule,"7,975.8"
facility,outpatient,CPT/HCP MCC,42825,PR TONSILLECTOMY PRIMARY/SECONDARY <AGE 12,fee schedule,"14,507.2"
facility,outpatient,CPT/HCP MCC,42826,PR TONSILLECTOMY PRIMARY/SECONDARY AGE 12/>,fee schedule,"7,975.8"
facility,outpatient,CPT/HCP MCC,42830,PR ADENOIDECTOMY PRIMARY <AGE 12,fee schedule,"7,975.8"
facility,outpatient,CPT/HCP MCC,42831,PR ADENOIDECTOMY PRIMARY AGE 12/>,fee schedule,"7,975.8"
facility,outpatient,CPT/HCP MCC,42835,PR ADENOIDECTOMY SECONDARY<AGE 12,fee schedule,"7,975.8"
facility,outpatient,CPT/HCP MCC,42836,PR ADENOIDECTOMY SECONDARY AGE 12/>,fee schedule,"7,975.8"
facility,outpatient,CPT/HCP MCC,42842,PR RADICAL RESECTION TONSIL W/O CLOSURE,fee schedule,"14,507.2"
facility,outpatient,CPT/HCP MCC,42844,PR RADICAL RESCJ TONSIL CLOSURE W/LOCAL FLAP,fee schedule,"14,507.2"
facility,outpatient,CPT/HCP MCC,42860,PR EXCISION TONSIL TAGS,fee schedule,"7,975.8"
facility,outpatient,CPT/HCP MCC,42870,PR EXC/DSTRJ LINGUAL TONSIL ANY METHOD SPX,fee schedule,"14,507.2"
facility,outpatient,CPT/HCP MCC,42890,PR LIMITED PHARYNGECTOMY,fee schedule,"14,507.2"
facility,outpatient,CPT/HCP MCC,42892,PR RESCJ LAT PHRNGL WALL/PYRIFORM SINUS DIR CLSR,fee schedule,"14,507.2"
facility,outpatient,CPT/HCP MCC,42900,PR SUTURE PHARYNX WOUND/INJURY,fee schedule,"3,777.9"
facility,outpatient,CPT/HCP MCC,42950,PR PHARYNGOPLASTY PLSTC/RCNSTV OPRATION PHARYNX,fee schedule,"14,507.2"
facility,outpatient,CPT/HCP MCC,42955,PR PHARYNGOSTOMY FSTLJ PHARYNX XTRNL FEEDING,fee schedule,"3,777.9"
facility,outpatient,CPT/HCP MCC,42960,PR CONTROL OROPHARYNGEAL HEMORRHAGE SIMPLE,fee schedule,"1,363.0"
facility,outpatient,CPT/HCP MCC,42962,PR CTRL OROPHARYNGEAL HEMORRHAGE W/SEC SURG IVNTJ,fee schedule,"7,975.8"
facility,outpatient,CPT/HCP MCC,42970,PR CTRL NASOPHARYNGEAL HEMRRG SMPL W/PST NSL PACKS,fee schedule,605.1
facility,outpatient,CPT/HCP MCC,42972,PR CTRL NASOPHARYNGEAL HEMORRHAGE W/SEC SURG IVNTJ,fee schedule,"7,975.8"
facility,outpatient,CPT/HCP MCC,42975,PR DISE DYN EVAL SLEEP DISORDERED BREATHING FLX DX,fee schedule,"4,204.6"
facility,outpatient,CPT/HCP MCC,42999,PR UNLISTED PROCEDURE PHARYNX ADENOIDS/TONSILS,fee schedule,605.1
facility,outpatient,CPT/HCP MCC,43020,PR ESOPHAGOTOMY CERVICAL APPR W/RMVL FB,fee schedule,"3,777.9"
facility,outpatient,CPT/HCP MCC,43030,PR CRICOPHARYNGEAL MYOTOMY,fee schedule,"14,507.2"
facility,outpatient,CPT/HCP MCC,43130,PR DIVERTICULECTOMY HYPOPHARYNX/ESOPH CRV APPR,fee schedule,"14,507.2"
facility,outpatient,CPT/HCP MCC,43180,PR ESOPHAGOSCP RIG TRANSORAL HYPOPHARYNX CRV ESOPH,fee schedule,"14,507.2"
facility,outpatient,CPT/HCP MCC,43191,PR ESOPHAGOSCOPY RIGID TRANSORAL DIAGNOSTIC BRUSH,fee schedule,"4,713.8"
facility,outpatient,CPT/HCP MCC,43192,PR ESOPHAGOSCOPY RIGID TRANSORAL INJ SUBMUCOSAL,fee schedule,"4,713.8"
facility,outpatient,CPT/HCP MCC,43193,PR ESOPHAGOSCOPY RIGID TRANSORAL WITH BIOPSY,fee schedule,"4,713.8"
facility,outpatient,CPT/HCP MCC,43194,PR ESOPHAGOSCOPY RIG TRANSORAL REMOVAL FOREIGN BODY,fee schedule,"4,713.8"
facility,outpatient,CPT/HCP MCC,43195,PR ESOPHAGOSCOPY RIGID TRANSORAL BALLOON DILATION,fee schedule,"9,487.3"
facility,outpatient,CPT/HCP MCC,43196,PR ESOPHAGOSCOPY RIG TRANSORAL GUIDE WIRE DILATION,fee schedule,"4,713.8"
facility,outpatient,CPT/HCP MCC,43197,PR ESOPHAGOSCOPY FLEXIBLE TRANSNASAL DIAGNOSTIC,fee schedule,"2,245.6"
facility,outpatient,CPT/HCP MCC,43198,PR ESOPHAGOSCOPY FLEXIBLE TRANSNASAL WITH BIOPSY,fee schedule,"2,245.6"
facility,outpatient,CPT/HCP MCC,43200,PR ESOPHAGOSCOPY FLEXIBLE TRANSORAL DIAGNOSTIC,fee schedule,"2,245.6"
facility,outpatient,CPT/HCP MCC,43201,PR ESOPHAGOSCOPY FLEXIBLE TRANSORAL W SUBMUCOUS INJ,fee schedule,"4,713.8"
facility,outpatient,CPT/HCP MCC,43202,PR ESOPHAGOSCOPY FLEXIBLE TRANSORAL WITH BIOPSY,fee schedule,"4,713.8"
facility,outpatient,CPT/HCP MCC,43204,PR ESOPHAGOSCOPY FLEX TRANSORAL INJECTION VARICES,fee schedule,"4,713.8"
facility,outpatient,CPT/HCP MCC,43205,PR ESPHGOSCOPY FLEX W/BAND LIGATION ESOPHGL VARICES,fee schedule,"4,713.8"
facility,outpatient,CPT/HCP MCC,43206,PR ESOPHAGOSCOPY TRANSORAL W/OPTICAL ENDOMICROSCOPY,fee schedule,"4,713.8"
facility,outpatient,CPT/HCP MCC,43210,PR EGD PARTIAL/COMPL ESOPHAGOGASTRIC FUNDOPLASTY,fee schedule,"25,500.2"
facility,outpatient,CPT/HCP MCC,43211,PR ESOPHAGOSCOPY FLEXIBLE TRANSORAL MUCOSAL RESEXN,fee schedule,"4,713.8"
facility,outpatient,CPT/HCP MCC,43212,PR ESOPHAGOSCOPY TRANSORAL STENT PLACEMENT,fee schedule,"14,118.5"
facility,outpatient,CPT/HCP MCC,43213,PR ESOPHAGOSCOPY RETROGRADE DILATE BALLOON/OTHER,fee schedule,"4,713.8"
facility,outpatient,CPT/HCP MCC,43214,PR ESOPHAGOSCOPY DILATE ESOPHAGUS BALLOON 30 MM,fee schedule,"4,713.8"
facility,outpatient,CPT/HCP MCC,43215,PR ESOPHAGOSCOPY FLEXIBLE REMOVAL FOREIGN BODY,fee schedule,"4,713.8"
facility,outpatient,CPT/HCP MCC,43216,PR ESPHAGOSCOPY FLEX LESION REMOVAL HOT BX FORCEPS,fee schedule,"4,713.8"
facility,outpatient,CPT/HCP MCC,43217,PR ESOPHAGOSCOPY FLEXIB LESION REMOVAL TUMOR SNARE,fee schedule,"4,713.8"
facility,outpatient,CPT/HCP MCC,43220,PR ESOPHAGOSCOPY FLEX BALLOON DILAT <30 MM DIAM,fee schedule,"4,713.8"
facility,outpatient,CPT/HCP MCC,43226,PR ESOPHAGOSCOPY FLEXIBLE GUIDE WIRE DILATION,fee schedule,"4,713.8"
facility,outpatient,CPT/HCP MCC,43227,PR ESOPHAGOSCOPY FLEXIBLE W/BLEEDING CONTROL,fee schedule,"4,713.8"
facility,outpatient,CPT/HCP MCC,43229,PR ESOPHAGOSCOPY FLEX TRANSORAL LESION ABLATION,fee schedule,"9,487.3"
facility,outpatient,CPT/HCP MCC,43231,PR ESOPHAGOSCOPY FLEXIBLE TRANSORAL ULTRASOUND EXAM,fee schedule,"4,713.8"
facility,outpatient,CPT/HCP MCC,43232,PR ESOPHAGOSCOPY INTRA/TRANSMURAL NEEDLE ASPIRAT/BX,fee schedule,"4,713.8"
facility,outpatient,CPT/HCP MCC,43233,PR EGD ESOPHAGUS BALLOON DILATION 30 MM OR LARGER,fee schedule,"4,713.8"
facility,outpatient,CPT/HCP MCC,43235,PR ESOPHAGOGASTRODUODENOSCOPY TRANSORAL DIAGNOSTIC,fee schedule,"2,245.6"
facility,outpatient,CPT/HCP MCC,43236,PR ESOPHAGOGASTRODUODENOSCOPY SUBMUCOSAL INJECTION,fee schedule,"2,245.6"
facility,outpatient,CPT/HCP MCC,43237,PR ESOPHAGOGASTRODUODENOSCOPY US SCOPE W/ADJ STRXRS,fee schedule,"4,713.8"
facility,outpatient,CPT/HCP MCC,43238,PR EGD INTRMURAL US NEEDLE ASPIRATE/BIOPSY ESOPHAGS,fee schedule,"4,713.8"
facility,outpatient,CPT/HCP MCC,43239,PR EGD TRANSORAL BIOPSY SINGLE/MULTIPLE,fee schedule,"2,245.6"
facility,outpatient,CPT/HCP MCC,43240,PR EGD TRANSORAL TRANSMURAL DRAINAGE PSEUDOCYST,fee schedule,"14,118.5"
facility,outpatient,CPT/HCP MCC,43241,PR EGD INTRALUMINAL TUBE/CATHETER INSERTION,fee schedule,"4,713.8"
facility,outpatient,CPT/HCP MCC,43242,PR EGD INTRMURAL NEEDLE ASPIR/BIOP ALTERED ANATOMY,fee schedule,"4,713.8"
facility,outpatient,CPT/HCP MCC,43243,PR EGD INJECTION SCLEROSIS ESOPHGL/GASTRIC VARICES,fee schedule,"4,713.8"
facility,outpatient,CPT/HCP MCC,43244,PR EGD BAND LIGATION ESOPHGEAL/GASTRIC VARICES,fee schedule,"4,713.8"
facility,outpatient,CPT/HCP MCC,43245,PR EGD DILATION GASTRIC/DUODENAL STRICTURE,fee schedule,"4,713.8"
facility,outpatient,CPT/HCP MCC,43246,PR EGD PERCUTANEOUS PLACEMENT GASTROSTOMY TUBE,fee schedule,"4,713.8"
facility,outpatient,CPT/HCP MCC,43247,PR EGD FLEXIBLE FOREIGN BODY REMOVAL,fee schedule,"2,245.6"
facility,outpatient,CPT/HCP MCC,43248,PR EGD INSERT GUIDE WIRE DILATOR PASSAGE ESOPHAGUS,fee schedule,"2,245.6"
facility,outpatient,CPT/HCP MCC,43249,PR EGD BALLOON DILATION ESOPHAGUS <30 MM DIAM,fee schedule,"4,713.8"
facility,outpatient,CPT/HCP MCC,43250,PR EGD FLEX REMOVAL LESION(S) BY HOT BIOPSY FORCEPS,fee schedule,"4,713.8"
facility,outpatient,CPT/HCP MCC,43251,PR EGD REMOVAL TUMOR POLYP/OTHER LESION SNARE TECH,fee schedule,"4,713.8"
facility,outpatient,CPT/HCP MCC,43252,PR EGD FLEX TRANSORAL W/OPTICAL ENDOMICROSCOPY,fee schedule,"4,713.8"
facility,outpatient,CPT/HCP MCC,43253,PR EGD US GUIDED TRANSMURAL INJXN/FIDUCIAL MARKER,fee schedule,"4,713.8"
facility,outpatient,CPT/HCP MCC,43254,PR EGD TRANSORAL ENDOSCOPIC MUCOSAL RESECTION,fee schedule,"4,713.8"
facility,outpatient,CPT/HCP MCC,43255,PR EGD TRANSORAL CONTROL BLEEDING ANY METHOD,fee schedule,"4,713.8"
facility,outpatient,CPT/HCP MCC,43257,PR EGD DELIVER THERMAL ENERGY SPHNCTR/CARDIA GERD,fee schedule,"9,487.3"
facility,outpatient,CPT/HCP MCC,43259,PR EDG US EXAM SURGICAL ALTER STOM DUODENUM/JEJUNUM,fee schedule,"4,713.8"
facility,outpatient,CPT/HCP MCC,43260,PR ERCP DX COLLECTION SPECIMEN BRUSHING/WASHING,fee schedule,"9,487.3"
facility,outpatient,CPT/HCP MCC,43261,PR ERCP W/BIOPSY SINGLE/MULTIPLE,fee schedule,"9,487.3"
facility,outpatient,CPT/HCP MCC,43262,PR ERCP W/SPHINCTEROTOMY/PAPILLOTOMY,fee schedule,"9,487.3"
facility,outpatient,CPT/HCP MCC,43263,PR ERCP W/PRESSURE MEASUREMENT SPHINCTER OF ODDI,fee schedule,"4,713.8"
facility,outpatient,CPT/HCP MCC,43264,PR ERCP REMOVE CALCULI/DEBRIS BILIARY/PANCREAS DUCT,fee schedule,"9,487.3"
facility,outpatient,CPT/HCP MCC,43265,PR ERCP DESTRUCTION/LITHOTRIPSY CALCULI ANY METHOD,fee schedule,"14,118.5"
facility,outpatient,CPT/HCP MCC,43266,PR EGD ENDOSCOPIC STENT PLACEMENT W/WIRE& DILATION,fee schedule,"14,118.5"
facility,outpatient,CPT/HCP MCC,43270,PR EGD ABLATE TUMOR POLYP/LESION W/DILATION& WIRE,fee schedule,"4,713.8"
facility,outpatient,CPT/HCP MCC,43274,PR ERCP STENT PLACEMENT BILIARY/PANCREATIC DUCT,fee schedule,"14,118.5"
facility,outpatient,CPT/HCP MCC,43275,PR ERCP REMOVE FOREIGN BODY/STENT BILIARY/PANC DUCT,fee schedule,"4,713.8"
facility,outpatient,CPT/HCP MCC,43276,PR ERCP BILIARY/PANC DUCT STENT EXCHANGE W/DIL&WIRE,fee schedule,"14,118.5"
facility,outpatient,CPT/HCP MCC,43277,PR ERCP BALLOON DILATE BILIARY/PANC DUCT/AMPULLA EA,fee schedule,"9,487.3"
facility,outpatient,CPT/HCP MCC,43278,PR ERCP TUMOR/POLYP/LESION ABLATION W/DILATION&WIRE,fee schedule,"9,487.3"
facility,outpatient,CPT/HCP MCC,43280,PR LAPS SURG ESOPG/GSTR FUNDOPLASTY,fee schedule,"25,500.2"
facility,outpatient,CPT/HCP MCC,43281,PR LAPS RPR PARAESPHGL HRNA INCL FUNDPLSTY W/O MESH,fee schedule,"25,500.2"
facility,outpatient,CPT/HCP MCC,43282,PR LAPS RPR PARAESPHGL HRNA INCL FUNDPLSTY W/MESH,fee schedule,"25,500.2"
facility,outpatient,CPT/HCP MCC,43284,PR LAPS ESOPHGL SPHNCTR AGMNTJ PLMT DEV CRRPL,fee schedule,"25,500.2"
facility,outpatient,CPT/HCP MCC,43285,PR REMOVAL ESOPHAGEAL SPHINCTER AGMNTJ DEVICE,fee schedule,"14,293.7"
facility,outpatient,CPT/HCP MCC,43289,PR UNLISTED LAPAROSCOPY PROCEDURE ESOPHAGUS,fee schedule,"14,293.7"
facility,outpatient,CPT/HCP MCC,43290,PR EGD FLX TRNSORL W/DPLMNT NTRGSTR BARIATRIC BALO,fee schedule,"4,713.8"
facility,outpatient,CPT/HCP MCC,43291,PR EGD FLX TRNSORL W/RMVL NTRGSTR BARIATRIC BALO,fee schedule,"2,245.6"
facility,outpatient,CPT/HCP MCC,43420,PR CLSR ESOPHAGOSTOMY/FSTL CRV APPR,fee schedule,"7,975.8"
facility,outpatient,CPT/HCP MCC,43450,PR DILATION ESOPH UNGUIDED SOUND/BOUGIE 1/MULT PASS,fee schedule,"2,245.6"
facility,outpatient,CPT/HCP MCC,43453,PR DILATION ESOPHAGUS GUIDE WIRE,fee schedule,"4,713.8"
facility,outpatient,CPT/HCP MCC,43497,PR TRANSORAL LOWER ESOPHAGEAL MYOTOMY,fee schedule,"14,118.5"
facility,outpatient,CPT/HCP MCC,43499,PR UNLISTED PROCEDURE ESOPHAGUS,fee schedule,"2,245.6"
facility,outpatient,CPT/HCP MCC,43510,PR GSTRT W/ESOPHGL DILAT&INSJ PRM INTRAL TUBE,fee schedule,"2,245.6"
facility,outpatient,CPT/HCP MCC,43647,PR LAPS IMPLTJ/RPLCMT GASTRIC NSTIM ELTRD ANTRUM,fee schedule,"33,745.3"
facility,outpatient,CPT/HCP MCC,43648,PR LAPS REVISION/RMVL GASTRIC NSTIM ELTRD ANTRUM,fee schedule,"25,500.2"
facility,outpatient,CPT/HCP MCC,43651,PR LAPS SURG TRNSXJ VAGUS NRV TRUNCAL,fee schedule,"14,293.7"
facility,outpatient,CPT/HCP MCC,43652,PR LAPS SURG TRNSXJ VAGUS NRV SLCTV/HILY SLCTV,fee schedule,"14,293.7"
facility,outpatient,CPT/HCP MCC,43653,PR LAPS SURG GASTROSTOMY W/O CONSTJ GSTR TUBE SPX,fee schedule,"14,293.7"
facility,outpatient,CPT/HCP MCC,43659,PR UNLISTED LAPAROSCOPY PROCEDURE STOMACH,fee schedule,"14,293.7"
facility,outpatient,CPT/HCP MCC,43752,PR NASO/ORO-GASTRIC TUBE PLMT REQ PHYS&FLUOR GDNCE,fee schedule,987.0
facility,outpatient,CPT/HCP MCC,43753,PR GASTRIC INTUBATJ & ASPIRAJ W/PHYS SKILL/LAVAGE,fee schedule,777.6
facility,outpatient,CPT/HCP MCC,43754,PR GASTRIC INTUBAT DX W/ASPIRATION SINGLE SPECIMEN,fee schedule,777.6
facility,outpatient,CPT/HCP MCC,43755,PR GASTRIC INTUBATION DX & ASPIRATJ MULTIPLE SPEC,fee schedule,387.0
facility,outpatient,CPT/HCP MCC,43756,PR DUODENAL INTUBAT W/IMAG GUIDED SINGLE SPECIMEN,fee schedule,"2,245.6"
facility,outpatient,CPT/HCP MCC,43757,PR DUODENAL INTUBAT W/IMAG GUIDED MULTIPLE SPECIMEN,fee schedule,"2,245.6"
facility,outpatient,CPT/HCP MCC,43761,PR REPOS NASO/ORO GASTRIC FEEDING TUBE THRU DUO,fee schedule,612.2
facility,outpatient,CPT/HCP MCC,43762,PR PERQ REPLACEMENT GTUBE NOT REQ REVJ GSTRST TRC,fee schedule,612.2
facility,outpatient,CPT/HCP MCC,43763,PR PERQ REPLACEMENT GTUBE REQ REVJ GSTRST TRC,fee schedule,612.2
facility,outpatient,CPT/HCP MCC,43770,PR LAPS GASTRIC RESTRICTIVE PROCEDURE PLACE DEVICE,fee schedule,"25,500.2"
facility,outpatient,CPT/HCP MCC,43772,PR LAPS GASTRIC RESTRICTIVE PX REMOVE DEVICE,fee schedule,"9,487.3"
facility,outpatient,CPT/HCP MCC,43773,PR LAPS GASTRIC RESTRICTIVE PX REMOVE&RPLCMT DEVICE,fee schedule,"14,293.7"
facility,outpatient,CPT/HCP MCC,43774,PR LAPS GASTRIC RESTRICTIVE PX REMOVE DEVICE & PORT,fee schedule,"9,487.3"
facility,outpatient,CPT/HCP MCC,43830,PR GASTROSTOMY OPN W/O CONSTJ GSTR TUBE SPX,fee schedule,"4,713.8"
facility,outpatient,CPT/HCP MCC,43831,PR GASTROSTOMY OPN NEONATAL FEEDING,fee schedule,"2,245.6"
facility,outpatient,CPT/HCP MCC,43870,PR CLOSURE GASTROSTOMY SURG,fee schedule,"9,487.3"
facility,outpatient,CPT/HCP MCC,43886,PR GSTR RSTCV PX OPN REVJ SUBQ PORT COMPONENT ONLY,fee schedule,"8,887.5"
facility,outpatient,CPT/HCP MCC,43887,PR GSTR RSTCV PX OPN RMVL SUBQ PORT COMPONENT ONLY,fee schedule,"4,517.6"
facility,outpatient,CPT/HCP MCC,43888,PR GSTR RSTCV OPN RMVL & RPLCMT SUBQ PORT,fee schedule,"8,887.5"
facility,outpatient,CPT/HCP MCC,43999,PR UNLISTED PROCEDURE STOMACH,fee schedule,"2,245.6"
facility,outpatient,CPT/HCP MCC,44100,PR BX INTESTINE CAPSULE TUBE PRORAL 1/> SPECIMENS,fee schedule,"2,245.6"
facility,outpatient,CPT/HCP MCC,44180,PR LAPAROSCOPY ENTEROLYSIS SEPARATE PROCEDURE,fee schedule,"14,293.7"
facility,outpatient,CPT/HCP MCC,44186,PR LAPAROSCOPY SURGICAL JEJUNOSTOMY,fee schedule,"14,293.7"
facility,outpatient,CPT/HCP MCC,44238,PR UNLISTED LAPAROSCOPY PX INTESTINE XCP RECTUM,fee schedule,"14,293.7"
facility,outpatient,CPT/HCP MCC,44312,PR REVJ ILEOSTOMY SIMPLE RLS SUPERFICIAL SCAR SPX,fee schedule,"8,887.5"
facility,outpatient,CPT/HCP MCC,44340,PR REVJ COLOSTOMY SMPL RLS SUPFC SCAR SPX,fee schedule,"8,887.5"
facility,outpatient,CPT/HCP MCC,44360,PR ENDOSCOPY UPPER SMALL INTESTINE,fee schedule,"4,713.8"
facility,outpatient,CPT/HCP MCC,44361,PR ENDOSCOPY UPPER SMALL INTESTINE W/BIOPSY,fee schedule,"4,713.8"
facility,outpatient,CPT/HCP MCC,44363,PR ENTEROSCOPY > 2ND PRTN W/RMVL FOREIGN BODY,fee schedule,"4,713.8"
facility,outpatient,CPT/HCP MCC,44364,PR ENTEROSCOPY > 2ND PRTN W/RMVL LESION SNARE,fee schedule,"4,713.8"
facility,outpatient,CPT/HCP MCC,44365,PR ENTEROSCOPY > 2ND PRTN W/RMVL LESION CAUTERY,fee schedule,"4,713.8"
facility,outpatient,CPT/HCP MCC,44366,PR ENTEROSCOPY > 2ND PRTN W/CONTROL BLEEDING,fee schedule,"4,713.8"
facility,outpatient,CPT/HCP MCC,44369,PR ENTEROSCOPY > 2ND PRTN ABLTJ LESION,fee schedule,"4,713.8"
facility,outpatient,CPT/HCP MCC,44370,PR ENTEROSCOPY > 2ND PRTN TNDSC STENT PLMT,fee schedule,"14,118.5"
facility,outpatient,CPT/HCP MCC,44372,PR ENTEROSCOPY > 2ND PRTN W/PLMT PRQ TUBE,fee schedule,"4,713.8"
facility,outpatient,CPT/HCP MCC,44373,PR ENTEROSCOPY > 2ND PRTN CONV GSTRST TUBE,fee schedule,"4,713.8"
facility,outpatient,CPT/HCP MCC,44376,PR ENTEROSC >2ND PRTN W/ILEUM W/WO COLLJ SPEC SPX,fee schedule,"4,713.8"
facility,outpatient,CPT/HCP MCC,44377,PR ENTEROSC >2ND PRTN W/ILEUM W/BX SINGLE/MULTIPLE,fee schedule,"4,713.8"
facility,outpatient,CPT/HCP MCC,44378,PR ENTEROSCOPY > 2ND PRTN ILEUM CONTROL BLEEDING,fee schedule,"4,713.8"
facility,outpatient,CPT/HCP MCC,44379,PR ENTEROSCOPY > 2ND PRTN W/ILEUM W/STENT PLMT,fee schedule,"14,118.5"
facility,outpatient,CPT/HCP MCC,44380,PR ILEOSCOPY THRU STOMA DX W/COLLJ SPEC WHEN PRFMD,fee schedule,"2,245.6"
facility,outpatient,CPT/HCP MCC,44381,PR ILEOSCOPY STOMA W/BALLOON DILATION,fee schedule,"4,713.8"
facility,outpatient,CPT/HCP MCC,44382,PR ILEOSCOPY STOMA W/BX SINGLE/MULTIPLE,fee schedule,"2,245.6"
facility,outpatient,CPT/HCP MCC,44384,PR ILEOSCOPY STOMA W/PLMT OF ENDOSCOPIC STENT,fee schedule,"4,713.8"
facility,outpatient,CPT/HCP MCC,44385,PR NDSC EVAL INTSTINAL POUCH DX W/COLLJ SPEC SPX,fee schedule,"2,264.1"
facility,outpatient,CPT/HCP MCC,44386,PR NDSC EVAL INTSTINAL POUCH W/BX SINGLE/MULTIPLE,fee schedule,"2,264.1"
facility,outpatient,CPT/HCP MCC,44388,PR COLONOSCOPY STOMA DX INCLUDING COLLJ SPEC SPX,fee schedule,"2,264.1"
facility,outpatient,CPT/HCP MCC,44389,PR COLONOSCOPY STOMA W/BIOPSY SINGLE/MULTIPLE,fee schedule,"2,923.3"
facility,outpatient,CPT/HCP MCC,44390,PR COLONOSCOPY STOMA W/RMVL FOREIGN BODY,fee schedule,"2,264.1"
