STFIPS,CTYFIPS,ST_ABBREV,CTYNAME,CBSATITLE,CBSAPOP,CTYPOP,CODE2023,CODE2013,CODE2006,CODE1990
38,59,ND,Morton County,"Bismarck, ND",134846,33710,4,4,4,4
38,61,ND,Mountrail County,,,9290,6,6,6,6
38,63,ND,Nelson County,,,2995,6,6,6,6
38,65,ND,Oliver County,"Bismarck, ND",134846,1856,4,4,6,6
38,67,ND,Pembina County,,,6763,6,6,6,6
38,69,ND,Pierce County,,,3942,6,6,6,6
38,71,ND,Ramsey County,,,11515,6,6,6,6
38,73,ND,Ransom County,,,5640,6,6,6,6
38,75,ND,Renville County,"Minot, ND",76279,2220,4,5,5,6
38,77,ND,Richland County,"Wahpeton, ND-MN",22930,16580,5,5,5,6
38,79,ND,Rolette County,,,11933,6,6,6,6
38,81,ND,Sargent County,,,3795,6,6,6,6
38,83,ND,Sheridan County,,,1295,6,6,6,6
38,85,ND,Sioux County,,,3711,6,4,6,6
38,87,ND,Slope County,,,672,6,6,6,6
38,89,ND,Stark County,"Dickinson, ND",37836,32803,5,5,5,5
38,91,ND,Steele County,,,1788,6,6,6,6
38,93,ND,Stutsman County,"Jamestown, ND",21487,21487,5,5,5,5
38,95,ND,Towner County,,,2064,6,6,6,6
38,97,ND,Traill County,,,7958,6,6,6,6
38,99,ND,Walsh County,,,10438,6,6,6,6
38,101,ND,Ward County,"Minot, ND",76279,68870,4,5,5,5
38,103,ND,Wells County,,,3930,6,6,6,6
38,105,ND,Williams County,"Williston, ND",38109,38109,5,5,5,5
39,1,OH,Adams County,,,27420,6,6,6,6
39,3,OH,Allen County,"Lima, OH",101115,101115,4,4,4,4
39,5,OH,Ashland County,"Ashland, OH",52181,52181,5,5,5,5
39,7,OH,Ashtabula County,"Cleveland, OH",2160146,97014,2,5,5,2
39,9,OH,Athens County,"Athens, OH",58979,58979,5,5,5,5
39,11,OH,Auglaize County,"Wapakoneta, OH",45948,45948,5,5,5,4
39,13,OH,Belmont County,"Wheeling, WV-OH",136708,65509,4,4,4,4
39,15,OH,Brown County,"Cincinnati, OH-KY-IN",2258099,43680,2,2,2,2
39,17,OH,Butler County,"Cincinnati, OH-KY-IN",2258099,388420,2,2,2,2
39,19,OH,Carroll County,"Canton-Massillon, OH",399316,26659,3,3,3,3
39,21,OH,Champaign County,"Urbana, OH",38709,38709,5,5,5,5
39,23,OH,Clark County,"Springfield, OH",134831,134831,4,4,4,3
39,25,OH,Clermont County,"Cincinnati, OH-KY-IN",2258099,210805,2,2,2,2
39,27,OH,Clinton County,"Wilmington, OH",41964,41964,5,5,5,5
39,29,OH,Columbiana County,"Salem, OH",100511,100511,5,5,5,3
39,31,OH,Coshocton County,"Coshocton, OH",36571,36571,5,5,5,5
39,33,OH,Crawford County,"Bucyrus, OH",41522,41522,5,5,5,4
39,35,OH,Cuyahoga County,"Cleveland, OH",2160146,1236041,1,1,1,1
39,37,OH,Darke County,"Greenville, OH",51529,51529,5,5,5,5
39,39,OH,Defiance County,"Defiance, OH",38187,38187,5,5,5,5
39,41,OH,Delaware County,"Columbus, OH",2161511,226296,2,2,2,2
39,43,OH,Erie County,"Sandusky, OH",114479,74501,4,5,4,5
39,45,OH,Fairfield County,"Columbus, OH",2161511,162898,2,2,2,2
39,47,OH,Fayette County,"Washington Court House, OH",28839,28839,5,5,5,5
39,49,OH,Franklin County,"Columbus, OH",2161511,1321820,1,1,1,1
39,51,OH,Fulton County,"Toledo, OH",600406,42171,3,3,3,3
39,53,OH,Gallia County,"Gallipolis, OH",29068,29068,5,5,5,6
39,55,OH,Geauga County,"Cleveland, OH",2160146,95469,2,2,2,2
39,57,OH,Greene County,"Dayton-Kettering-Beavercreek, OH",812595,168456,3,3,3,3
39,59,OH,Guernsey County,"Cambridge, OH",38098,38098,5,5,5,5
39,61,OH,Hamilton County,"Cincinnati, OH-KY-IN",2258099,825037,1,1,1,1
39,63,OH,Hancock County,"Findlay, OH",74861,74861,5,5,5,5
39,65,OH,Hardin County,,,30416,6,6,6,6
39,67,OH,Harrison County,,,14378,6,6,6,6
39,69,OH,Henry County,,,27512,6,6,6,6
39,71,OH,Highland County,,,43391,6,6,6,6
39,73,OH,Hocking County,"Columbus, OH",2161511,27858,2,2,6,6
39,75,OH,Holmes County,,,44390,6,6,6,6
39,77,OH,Huron County,"Norwalk, OH",58218,58218,5,5,5,5
39,79,OH,Jackson County,,,32586,6,5,6,6
39,81,OH,Jefferson County,"Weirton-Steubenville, WV-OH",114235,64330,4,4,4,4
39,83,OH,Knox County,"Mount Vernon, OH",63183,63183,5,5,5,5
39,85,OH,Lake County,"Cleveland, OH",2160146,231842,2,2,2,2
39,87,OH,Lawrence County,"Huntington-Ashland, WV-KY-OH",370413,56653,3,3,3,3
39,89,OH,Licking County,"Columbus, OH",2161511,181359,2,2,2,2
39,91,OH,Logan County,"Bellefontaine, OH",46040,46040,5,5,5,5
39,93,OH,Lorain County,"Cleveland, OH",2160146,316268,2,2,2,2
39,95,OH,Lucas County,"Toledo, OH",600406,426643,3,3,3,3
39,97,OH,Madison County,"Columbus, OH",2161511,43540,2,2,2,2
39,99,OH,Mahoning County,"Youngstown-Warren, OH",426279,225636,3,3,3,3
39,101,OH,Marion County,"Marion, OH",64642,64642,5,5,5,5
39,103,OH,Medina County,"Cleveland, OH",2160146,183512,2,2,2,2
39,105,OH,Meigs County,,,21969,6,6,6,6
39,107,OH,Mercer County,"Celina, OH",42348,42348,5,5,5,6
39,109,OH,Miami County,"Dayton-Kettering-Beavercreek, OH",812595,110247,3,3,3,3
39,111,OH,Monroe County,,,13234,6,6,6,6
39,113,OH,Montgomery County,"Dayton-Kettering-Beavercreek, OH",812595,533892,3,3,3,3
39,115,OH,Morgan County,,,13668,6,6,6,6
39,117,OH,Morrow County,"Columbus, OH",2161511,35339,2,2,2,6
39,119,OH,Muskingum County,"Zanesville, OH",86113,86113,5,5,5,5
39,121,OH,Noble County,,,14335,6,6,6,6
39,123,OH,Ottawa County,"Sandusky, OH",114479,39978,4,5,3,6
39,125,OH,Paulding County,,,18757,6,6,6,6
39,127,OH,Perry County,"Columbus, OH",2161511,35480,2,2,6,6
39,129,OH,Pickaway County,"Columbus, OH",2161511,60023,2,2,2,2
39,131,OH,Pike County,,,27005,6,6,6,6
39,133,OH,Portage County,"Akron, OH",697627,161745,3,3,3,3
39,135,OH,Preble County,,,40596,6,6,3,6
39,137,OH,Putnam County,,,34334,6,6,6,6
39,139,OH,Richland County,"Mansfield, OH",125319,125319,4,4,4,4
39,141,OH,Ross County,"Chillicothe, OH",76606,76606,5,5,5,5
39,143,OH,Sandusky County,"Fremont, OH",58667,58667,5,5,5,5
39,145,OH,Scioto County,"Portsmouth, OH",72194,72194,5,5,5,5
39,147,OH,Seneca County,"Tiffin, OH",54632,54632,5,5,5,5
39,149,OH,Shelby County,"Sidney, OH",47671,47671,5,5,5,5
39,151,OH,Stark County,"Canton-Massillon, OH",399316,372657,3,3,3,3
39,153,OH,Summit County,"Akron, OH",697627,535882,3,3,3,3
39,155,OH,Trumbull County,"Youngstown-Warren, OH",426279,200643,3,3,3,3
39,157,OH,Tuscarawas County,"New Philadelphia-Dover, OH",91937,91937,5,5,5,5
39,159,OH,Union County,"Columbus, OH",2161511,66898,2,2,2,5
39,161,OH,Van Wert County,"Van Wert, OH",28769,28769,5,5,5,5
39,163,OH,Vinton County,,,12565,6,6,6,6
39,165,OH,Warren County,"Cincinnati, OH-KY-IN",2258099,249778,2,2,2,2
39,167,OH,Washington County,"Marietta, OH",58901,58901,5,5,4,4
39,169,OH,Wayne County,"Wooster, OH",116559,116559,5,5,5,5
39,171,OH,Williams County,,,36652,6,6,6,6
39,173,OH,Wood County,"Toledo, OH",600406,131592,3,3,3,3
39,175,OH,Wyandot County,,,21567,6,6,6,6
40,1,OK,Adair County,,,19576,6,6,6,6
40,3,OK,Alfalfa County,,,5637,6,6,6,6
40,5,OK,Atoka County,,,14262,6,6,6,6
40,7,OK,Beaver County,,,5016,6,6,6,6
40,9,OK,Beckham County,"Elk City, OK",22009,22009,5,5,5,5
40,11,OK,Blaine County,,,8409,6,6,6,6
40,13,OK,Bryan County,"Durant, OK",48182,48182,5,5,5,5
40,15,OK,Caddo County,,,26198,6,6,6,6
40,17,OK,Canadian County,"Oklahoma City, OK",1459380,169149,2,2,2,3
40,19,OK,Carter County,"Ardmore, OK",48510,48510,5,5,5,5
40,21,OK,Cherokee County,"Tahlequah, OK",48098,48098,5,5,5,5
40,23,OK,Choctaw County,,,14358,6,6,6,6
40,25,OK,Cimarron County,,,2252,6,6,6,6
40,27,OK,Cleveland County,"Oklahoma City, OK",1459380,299587,2,2,2,3
40,29,OK,Coal County,,,5313,6,6,6,6
40,31,OK,Comanche County,"Lawton, OK",128523,123046,4,4,4,4
40,33,OK,Cotton County,"Lawton, OK",128523,5477,4,4,6,6
40,35,OK,Craig County,,,14123,6,6,6,6
40,37,OK,Creek County,"Tulsa, OK",1034123,72699,2,3,3,3
40,39,OK,Custer County,"Weatherford, OK",38618,27886,5,5,6,5
40,41,OK,Delaware County,,,41413,6,6,6,6
40,43,OK,Dewey County,,,4401,6,6,6,6
40,45,OK,Ellis County,,,3657,6,6,6,6
40,47,OK,Garfield County,"Enid, OK",61920,61920,4,5,5,4
40,49,OK,Garvin County,,,25713,6,6,6,6
40,51,OK,Grady County,"Oklahoma City, OK",1459380,56658,2,2,2,5
40,53,OK,Grant County,,,4124,6,6,6,6
40,55,OK,Greer County,,,5547,6,6,6,6
40,57,OK,Harmon County,,,2428,6,6,6,6
40,59,OK,Harper County,,,3129,6,6,6,6
40,61,OK,Haskell County,,,11641,6,6,6,6
40,63,OK,Hughes County,,,13407,6,6,6,6
40,65,OK,Jackson County,"Altus, OK",24556,24556,5,5,5,5
40,67,OK,Jefferson County,,,5389,6,6,6,6
40,69,OK,Johnston County,,,10406,6,6,6,6
40,71,OK,Kay County,"Ponca City, OK",43668,43668,5,5,5,5
40,73,OK,Kingfisher County,,,15293,6,6,6,6
40,75,OK,Kiowa County,,,8345,6,6,6,6
40,77,OK,Latimer County,,,9630,6,6,6,6
40,79,OK,Le Flore County,,,48907,6,3,3,6
40,81,OK,Lincoln County,"Oklahoma City, OK",1459380,34188,2,2,2,6
40,83,OK,Logan County,"Oklahoma City, OK",1459380,51933,2,2,2,3
40,85,OK,Love County,,,10218,6,6,5,6
40,87,OK,McClain County,"Oklahoma City, OK",1459380,45306,2,2,2,3
40,89,OK,McCurtain County,,,30931,6,6,6,6
40,91,OK,McIntosh County,,,19451,6,6,6,6
40,93,OK,Major County,,,7502,6,6,6,6
40,95,OK,Marshall County,,,15882,6,6,6,6
40,97,OK,Mayes County,,,39589,6,6,6,6
40,99,OK,Murray County,,,13672,6,6,6,6
40,101,OK,Muskogee County,"Muskogee, OK",66354,66354,5,5,5,5
40,103,OK,Noble County,,,10896,6,6,6,6
40,105,OK,Nowata County,,,9483,6,6,6,6
40,107,OK,Okfuskee County,,,11134,6,6,6,6
40,109,OK,Oklahoma County,"Oklahoma City, OK",1459380,802559,1,1,1,3
40,111,OK,Okmulgee County,"Tulsa, OK",1034123,36990,2,3,3,5
40,113,OK,Osage County,"Tulsa, OK",1034123,45839,2,3,3,3
40,115,OK,Ottawa County,"Miami, OK",30338,30338,5,5,5,5
40,117,OK,Pawnee County,"Tulsa, OK",1034123,15757,2,3,3,6
40,119,OK,Payne County,"Stillwater, OK",82794,82794,5,5,5,5
40,121,OK,Pittsburg County,"McAlester, OK",43613,43613,5,5,5,5
40,123,OK,Pontotoc County,"Ada, OK",38141,38141,5,5,5,5
40,125,OK,Pottawatomie County,"Shawnee, OK",73533,73533,5,5,5,3
40,127,OK,Pushmataha County,,,10769,6,6,6,6
40,129,OK,Roger Mills County,,,3320,6,6,6,6
40,131,OK,Rogers County,"Tulsa, OK",1034123,98836,2,3,3,3
40,133,OK,Seminole County,,,23351,6,6,6,6
40,135,OK,Sequoyah County,"Fort Smith, AR-OK",229801,39667,4,3,3,4
40,137,OK,Stephens County,"Duncan, OK",43710,43710,5,5,5,5
40,139,OK,Texas County,"Guymon, OK",20495,20495,5,5,5,6
40,141,OK,Tillman County,,,6977,6,6,6,6
40,143,OK,Tulsa County,"Tulsa, OK",1034123,677358,1,3,3,3
40,145,OK,Wagoner County,"Tulsa, OK",1034123,86644,2,3,3,3
40,147,OK,Washington County,"Bartlesville, OK",53242,53242,5,5,5,5
40,149,OK,Washita County,"Weatherford, OK",38618,10732,5,6,6,6
40,151,OK,Woods County,,,8587,6,6,6,6
40,153,OK,Woodward County,"Woodward, OK",19990,19990,5,5,5,5
41,1,OR,Baker County,"Baker City, OR",16938,16938,5,6,6,6
41,3,OR,Benton County,"Corvallis, OR",97630,97630,4,4,4,5
41,5,OR,Clackamas County,"Portland-Vancouver-Hillsboro, OR-WA",2509489,423177,2,2,2,2
41,7,OR,Clatsop County,"Astoria, OR",41695,41695,5,5,5,5
41,9,OR,Columbia County,"Portland-Vancouver-Hillsboro, OR-WA",2509489,53588,2,2,2,2
41,11,OR,Coos County,"Coos Bay-North Bend, OR",64990,64990,5,5,5,5
41,13,OR,Crook County,"Bend, OR",258254,26375,3,5,5,6
41,15,OR,Curry County,"Brookings, OR",23598,23598,5,5,5,6
41,17,OR,Deschutes County,"Bend, OR",258254,206549,3,4,4,5
41,19,OR,Douglas County,"Roseburg, OR",112297,112297,5,5,5,5
41,21,OR,Gilliam County,,,2018,6,6,6,6
41,23,OR,Grant County,,,7218,6,6,6,6
41,25,OR,Harney County,,,7515,6,6,6,6
41,27,OR,Hood River County,"Hood River, OR",24048,24048,5,5,5,6
41,29,OR,Jackson County,"Medford, OR",221644,221644,4,4,4,4
41,31,OR,Jefferson County,"Bend, OR",258254,25330,3,6,6,6
41,33,OR,Josephine County,"Grants Pass, OR",87730,87730,4,4,5,5
41,35,OR,Klamath County,"Klamath Falls, OR",70212,70212,5,5,5,5
41,37,OR,Lake County,,,8385,6,6,6,6
41,39,OR,Lane County,"Eugene-Springfield, OR",382353,382353,3,3,3,3
41,41,OR,Lincoln County,"Newport, OR",50813,50813,5,5,6,6
41,43,OR,Linn County,"Albany, OR",130467,130467,4,4,5,5
41,45,OR,Malheur County,"Ontario, OR-ID",58835,31879,5,5,5,6
41,47,OR,Marion County,"Salem, OR",436317,346703,3,3,3,3
41,49,OR,Morrow County,"Hermiston-Pendleton, OR",92515,12300,5,5,5,6
41,51,OR,Multnomah County,"Portland-Vancouver-Hillsboro, OR-WA",2509489,795083,1,1,1,1
41,53,OR,Polk County,"Salem, OR",436317,89614,3,3,3,3
41,55,OR,Sherman County,,,1955,6,6,6,6
41,57,OR,Tillamook County,,,27574,6,6,6,6
41,59,OR,Umatilla County,"Hermiston-Pendleton, OR",92515,80215,5,5,5,5
41,61,OR,Union County,"La Grande, OR",26177,26177,5,5,5,5
41,63,OR,Wallowa County,,,7659,6,6,6,6
41,65,OR,Wasco County,"The Dalles, OR",26561,26561,5,5,5,5
41,67,OR,Washington County,"Portland-Vancouver-Hillsboro, OR-WA",2509489,600176,2,2,2,2
41,69,OR,Wheeler County,,,1445,6,6,6,6
41,71,OR,Yamhill County,"Portland-Vancouver-Hillsboro, OR-WA",2509489,108226,2,2,2,2
42,1,PA,Adams County,"Gettysburg, PA",106027,106027,4,4,5,6
42,3,PA,Allegheny County,"Pittsburgh, PA",2434021,1233253,1,1,1,1
42,5,PA,Armstrong County,"Pittsburgh, PA",2434021,64747,2,2,2,6
42,7,PA,Beaver County,"Pittsburgh, PA",2434021,165677,2,2,2,2
42,9,PA,Bedford County,,,47418,6,6,6,6
42,11,PA,Berks County,"Reading, PA",430449,430449,3,3,3,3
42,13,PA,Blair County,"Altoona, PA",121032,121032,4,4,4,4
42,15,PA,Bradford County,"Sayre, PA",59866,59866,5,5,5,6
42,17,PA,Bucks County,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",6241164,645054,2,2,2,2
42,19,PA,Butler County,"Pittsburgh, PA",2434021,197300,2,2,2,2
42,21,PA,Cambria County,"Johnstown, PA",131441,131441,4,4,4,4
42,23,PA,Cameron County,,,4418,6,6,6,6
42,25,PA,Carbon County,"Allentown-Bethlehem-Easton, PA-NJ",871229,65460,3,3,3,3
42,27,PA,Centre County,"State College, PA",158425,158425,4,4,4,4
42,29,PA,Chester County,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",6241164,545823,2,2,2,2
42,31,PA,Clarion County,,,37346,6,6,6,6
42,33,PA,Clearfield County,"DuBois, PA",77904,77904,5,5,5,6
42,35,PA,Clinton County,"Lock Haven, PA",37931,37931,5,5,5,6
42,37,PA,Columbia County,"Bloomsburg-Berwick, PA",64926,64926,5,4,5,3
42,39,PA,Crawford County,"Meadville, PA",82670,82670,5,5,5,5
42,41,PA,Cumberland County,"Harrisburg-Carlisle, PA",603493,268579,3,3,3,3
42,43,PA,Dauphin County,"Harrisburg-Carlisle, PA",603493,288800,3,3,3,3
42,45,PA,Delaware County,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",6241164,575182,2,2,2,2
42,47,PA,Elk County,"St. Marys, PA",30477,30477,5,6,5,6
42,49,PA,Erie County,"Erie, PA",267689,267689,3,3,3,3
42,51,PA,Fayette County,"Pittsburgh, PA",2434021,125755,2,2,2,2
42,53,PA,Forest County,,,6626,6,6,6,6
42,55,PA,Franklin County,"Chambersburg, PA",156902,156902,4,4,5,5
42,57,PA,Fulton County,,,14533,6,6,6,6
42,59,PA,Greene County,,,34663,6,6,6,6
42,61,PA,Huntingdon County,"Huntingdon, PA",43281,43281,5,5,5,6
42,63,PA,Indiana County,"Indiana, PA",82957,82957,5,5,5,5
42,65,PA,Jefferson County,,,43794,6,6,6,6
42,67,PA,Juniata County,,,23339,6,6,6,6
42,69,PA,Lackawanna County,"Scranton--Wilkes-Barre, PA",567998,215615,3,3,3,3
42,71,PA,Lancaster County,"Lancaster, PA",556629,556629,3,3,3,3
42,73,PA,Lawrence County,"Pittsburgh, PA",2434021,84849,2,5,5,5
42,75,PA,Lebanon County,"Lebanon, PA",144011,144011,4,4,4,3
42,77,PA,Lehigh County,"Allentown-Bethlehem-Easton, PA-NJ",871229,376317,3,3,3,3
42,79,PA,Luzerne County,"Scranton--Wilkes-Barre, PA",567998,326369,3,3,3,3
42,81,PA,Lycoming County,"Williamsport, PA",113104,113104,4,4,4,4
42,83,PA,McKean County,"Bradford, PA",39866,39866,5,5,5,6
42,85,PA,Mercer County,"Hermitage, PA",109220,109220,5,3,3,4
42,87,PA,Mifflin County,"Lewistown, PA",45988,45988,5,5,5,6
42,89,PA,Monroe County,"East Stroudsburg, PA",167198,167198,5,4,5,6
42,91,PA,Montgomery County,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",6241164,864683,2,2,2,2
42,93,PA,Montour County,"Sunbury, PA",108224,18091,5,4,5,6
42,95,PA,Northampton County,"Allentown-Bethlehem-Easton, PA-NJ",871229,318526,3,3,3,3
42,97,PA,Northumberland County,"Sunbury, PA",108224,90133,5,5,5,5
42,99,PA,Perry County,"Harrisburg-Carlisle, PA",603493,46114,3,3,3,3
42,101,PA,Philadelphia County,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",6241164,1567258,1,1,1,1
42,103,PA,Pike County,"Hemlock Farms, PA",60558,60558,5,2,2,3
42,105,PA,Potter County,,,16220,6,6,6,6
42,107,PA,Schuylkill County,"Pottsville, PA",143104,143104,5,5,5,5
42,109,PA,Snyder County,"Selinsgrove, PA",39652,39652,5,5,5,6
42,111,PA,Somerset County,"Somerset, PA",72710,72710,5,5,5,4
42,113,PA,Sullivan County,,,5855,6,6,6,6
42,115,PA,Susquehanna County,,,38074,6,6,6,6
42,117,PA,Tioga County,,,41106,6,6,6,6
42,119,PA,Union County,"Lewisburg, PA",42744,42744,5,5,5,6
42,121,PA,Venango County,"Oil City, PA",49777,49777,5,5,5,5
42,123,PA,Warren County,"Warren, PA",37808,37808,5,5,5,5
42,125,PA,Washington County,"Pittsburgh, PA",2434021,210383,2,2,2,2
42,127,PA,Wayne County,,,51173,6,6,6,6
42,129,PA,Westmoreland County,"Pittsburgh, PA",2434021,352057,2,2,2,2
42,131,PA,Wyoming County,"Scranton--Wilkes-Barre, PA",567998,26014,3,3,3,3
42,133,PA,York County,"York-Hanover, PA",461058,461058,3,3,3,3
44,1,RI,Bristol County,"Providence-Warwick, RI-MA",1673802,50360,2,2,2,3
44,3,RI,Kent County,"Providence-Warwick, RI-MA",1673802,171275,2,2,2,3
44,5,RI,Newport County,"Providence-Warwick, RI-MA",1673802,84481,2,2,2,5
44,7,RI,Providence County,"Providence-Warwick, RI-MA",1673802,657288,1,1,1,3
44,9,RI,Washington County,"Providence-Warwick, RI-MA",1673802,130330,2,2,2,3
45,1,SC,Abbeville County,"Greenwood, SC",93623,24356,5,5,6,6
45,3,SC,Aiken County,"Augusta-Richmond County, GA-SC",624083,174150,3,3,3,3
45,5,SC,Allendale County,,,7579,6,6,6,6
45,7,SC,Anderson County,"Greenville-Anderson-Greer, SC",958958,209581,3,3,4,3
45,9,SC,Bamberg County,,,12908,6,6,6,6
45,11,SC,Barnwell County,,,20414,6,6,6,6
45,13,SC,Beaufort County,"Hilton Head Island-Bluffton-Port Royal, SC",228410,196371,4,4,5,5
45,15,SC,Berkeley County,"Charleston-North Charleston, SC",830529,245117,3,3,3,3
45,17,SC,Calhoun County,"Columbia, SC",847686,14179,3,3,3,6
45,19,SC,Charleston County,"Charleston-North Charleston, SC",830529,419279,3,3,3,3
45,21,SC,Cherokee County,"Gaffney, SC",56121,56121,5,5,5,3
45,23,SC,Chester County,"Charlotte-Concord-Gastonia, NC-SC",2756069,31931,2,2,5,6
45,25,SC,Chesterfield County,,,43683,6,6,6,6
45,27,SC,Clarendon County,,,30913,6,6,6,6
45,29,SC,Colleton County,,,38599,6,6,5,6
45,31,SC,Darlington County,"Florence, SC",199119,62398,4,4,4,6
45,33,SC,Dillon County,,,27738,6,6,5,6
45,35,SC,Dorchester County,"Charleston-North Charleston, SC",830529,166133,3,3,3,3
45,37,SC,Edgefield County,"Augusta-Richmond County, GA-SC",624083,26932,3,3,3,3
45,39,SC,Fairfield County,"Columbia, SC",847686,20455,3,3,3,6
45,41,SC,Florence County,"Florence, SC",199119,136721,4,4,4,4
45,43,SC,Georgetown County,"Murrells Inlet, SC",64722,64722,5,5,5,6
45,45,SC,Greenville County,"Greenville-Anderson-Greer, SC",958958,547950,3,3,3,3
45,47,SC,Greenwood County,"Greenwood, SC",93623,69267,5,5,5,5
45,49,SC,Hampton County,,,18113,6,6,6,6
45,51,SC,Horry County,"Myrtle Beach-Conway-North Myrtle Beach, SC",383101,383101,3,3,4,4
45,53,SC,Jasper County,"Hilton Head Island-Bluffton-Port Royal, SC",228410,32039,4,4,5,6
45,55,SC,Kershaw County,"Columbia, SC",847686,67751,3,3,3,6
45,57,SC,Lancaster County,"Charlotte-Concord-Gastonia, NC-SC",2756069,104577,2,2,5,6
45,59,SC,Laurens County,"Greenville-Anderson-Greer, SC",958958,67965,3,3,3,6
45,61,SC,Lee County,,,16153,6,6,6,6
45,63,SC,Lexington County,"Columbia, SC",847686,304797,3,3,3,3
45,65,SC,McCormick County,,,9764,6,6,6,6
45,67,SC,Marion County,,,28450,6,6,6,6
45,69,SC,Marlboro County,,,26039,6,5,5,6
45,71,SC,Newberry County,"Newberry, SC",38247,38247,5,5,5,5
45,73,SC,Oconee County,"Seneca, SC",80180,80180,5,5,5,6
45,75,SC,Orangeburg County,"Orangeburg, SC",83094,83094,5,5,5,5
45,77,SC,Pickens County,"Greenville-Anderson-Greer, SC",958958,133462,3,3,3,3
45,79,SC,Richland County,"Columbia, SC",847686,421566,3,3,3,3
45,81,SC,Saluda County,"Columbia, SC",847686,18938,3,3,3,6
45,83,SC,Spartanburg County,"Spartanburg, SC",372583,345831,3,3,3,3
45,85,SC,Sumter County,"Sumter, SC",104012,104012,4,4,4,4
45,87,SC,Union County,"Spartanburg, SC",372583,26752,3,3,5,6
45,89,SC,Williamsburg County,,,30058,6,6,6,6
45,91,SC,York County,"Charlotte-Concord-Gastonia, NC-SC",2756069,294248,2,2,2,2
46,3,SD,Aurora County,,,2755,6,6,6,6
46,5,SD,Beadle County,"Huron, SD",19376,19376,5,5,5,5
46,7,SD,Bennett County,,,3336,6,6,6,6
46,9,SD,Bon Homme County,,,7062,6,6,6,6
46,11,SD,Brookings County,"Brookings, SD",35484,35484,5,5,5,5
46,13,SD,Brown County,"Aberdeen, SD",42037,37972,5,5,5,5
46,15,SD,Brule County,,,5321,6,6,6,6
46,17,SD,Buffalo County,,,1861,6,6,6,6
46,19,SD,Butte County,,,10774,6,6,6,6
46,21,SD,Campbell County,,,1349,6,6,6,6
46,23,SD,Charles Mix County,,,9213,6,6,6,6
46,25,SD,Clark County,,,3912,6,6,6,6
46,27,SD,Clay County,"Vermillion, SD",15280,15280,5,5,5,5
46,29,SD,Codington County,"Watertown, SD",28721,28721,5,5,5,5
46,31,SD,Corson County,,,3826,6,6,6,6
46,33,SD,Custer County,"Rapid City, SD",154165,9006,4,4,6,6
46,35,SD,Davison County,"Mitchell, SD",25849,19973,5,5,5,5
46,37,SD,Day County,,,5479,6,6,6,6
46,39,SD,Deuel County,,,4352,6,6,6,6
46,41,SD,Dewey County,,,5140,6,6,6,6
46,43,SD,Douglas County,,,2776,6,6,6,6
46,45,SD,Edmunds County,"Aberdeen, SD",42037,4065,5,5,5,6
46,47,SD,Fall River County,,,7370,6,6,6,6
46,49,SD,Faulk County,,,2126,6,6,6,6
46,51,SD,Grant County,,,7463,6,6,6,6
46,53,SD,Gregory County,,,3962,6,6,6,6
46,55,SD,Haakon County,,,1826,6,6,6,6
46,57,SD,Hamlin County,,,6352,6,6,5,6
46,59,SD,Hand County,,,3140,6,6,6,6
46,61,SD,Hanson County,"Mitchell, SD",25849,3461,5,5,5,6
46,63,SD,Harding County,,,1330,6,6,6,6
46,65,SD,Hughes County,"Pierre, SD",20691,17692,5,5,5,5
46,67,SD,Hutchinson County,,,7368,6,6,6,6
46,69,SD,Hyde County,,,1184,6,6,6,6
46,71,SD,Jackson County,,,2821,6,6,6,6
46,73,SD,Jerauld County,,,1650,6,6,6,6
46,75,SD,Jones County,,,884,6,6,6,6
46,77,SD,Kingsbury County,,,5294,6,6,6,6
46,79,SD,Lake County,,,10972,6,6,6,6
46,81,SD,Lawrence County,"Spearfish, SD",27214,27214,5,5,5,6
46,83,SD,Lincoln County,"Sioux Falls, SD-MN",299129,70987,3,4,4,4
46,85,SD,Lyman County,,,3692,6,6,6,6
46,87,SD,McCook County,"Sioux Falls, SD-MN",299129,5778,3,4,4,6
46,89,SD,McPherson County,,,2395,6,6,6,6
46,91,SD,Marshall County,,,4374,6,6,6,6
46,93,SD,Meade County,"Rapid City, SD",154165,30698,4,4,4,6
46,95,SD,Mellette County,,,1892,6,6,6,6
46,97,SD,Miner County,,,2304,6,6,6,6
46,99,SD,Minnehaha County,"Sioux Falls, SD-MN",299129,203971,3,4,4,4
46,101,SD,Moody County,,,6349,6,6,6,6
46,102,SD,Oglala Lakota County,,,13519,6,6,,6
46,103,SD,Pennington County,"Rapid City, SD",154165,114461,4,4,4,4
46,105,SD,Perkins County,,,2804,6,6,6,6
46,107,SD,Potter County,,,2438,6,6,6,6
46,109,SD,Roberts County,,,10163,6,6,6,6
46,111,SD,Sanborn County,"Mitchell, SD",25849,2415,5,6,6,6
46,113,SD,Shannon County,,,,,,6,6
46,115,SD,Spink County,,,6235,6,6,6,6
46,117,SD,Stanley County,"Pierre, SD",20691,2999,5,5,5,6
46,119,SD,Sully County,,,1471,6,5,6,6
46,121,SD,Todd County,,,9220,6,6,6,6
46,123,SD,Tripp County,,,5565,6,6,6,6
